辞書 値 要素 含ま れ いる	element in aDict.values()
ヒストグラム 描画 し その 色 スカイ ブルー 変更 する	plt.hist(データ列, color='skyblue')
ベクトル 列 ごと 合計 求める	np.sum(aArray, axis=0)
配列 行 ごと 平均 値 求める	np.mean(aArray, axis=1)
オプション データ 型 指定 する	dtype = np.uint8
タブ 区切り ファイル データ フレーム 読み込む	pd.read_csv(filename, sep='\t', encoding='utf-8')
ファイル 追加 ストリーム オープン し する	f = open(filepath, mode='a')
書式 データ 列 日付 データ 変換 する	pd.to_datetime(ds, format='%Y-%m-%d')
折れ線 グラフ 描画 し その 色 ライトスレイグレー 変更 する	plt.plot(データ列, データ列2, color='lightslategrey')
文字 列 内 ひとつ 英数字 ある	any(c.isalnum() for c in s)
データ フレーム データ 列 横 方向 連結 する	pd.concat([df, ds], axis=1)
データ フレーム 重複 し た 行 抽出 する	df[df.duplicated(keep=False)]
透明 度 折れ線 グラフ 描画 する	plt.plot(xdata, ydata, alpha=alpha)
オプション グラフ 色 ネイビー 変更 する	color = 'navy'
線 グラフ 色 設定 する	plt.plot(データ列, データ列2, color='darkslategrey')
オプション ライトスチールブルー グラフ 色 指定 する	color = 'lightsteelblue'
ファイル バイト 読み込む	f.read(n)
ヒストグラム 色 ミッドナイト ブルー 設定 する	plt.hist(データ列, color='midnightblue')
折れ線 グラフ 色 ミディアムブルー 設定 する	plt.plot(データ列, データ列2, color='mediumblue')
淡い グラフ 描画 し その 線 幅 する	plt.plot(xdata, ydata, linestyle='muted', color='r')
ヒストグラム 描画 し その 色 ブルー バイオレット 設定 する	plt.hist(データ列, color='blueviolet')
タプル 内 要素 少なくとも 一つ 真 どう 調べる	any(aTuple)
赤い 暗い 折れ線 プロット する	plt.plot(xdata, ydata, linestyle='dark', color='r')
リスト 末尾 取り除く	aList[:-1]
文字 列 中 限定 パターン 全て マッチ 使う	re.findall(pattern, s, flags=re.ASCI)
データ フレーム 含め 列 値 分類 する	df.groupby(column, dropna=False)
ダーク カーキ 色 ヒストグラム 描画 する	plt.hist(データ列, color='darkkhaki')
保存 する ファイル 小数点 以下 桁 数 する	df.to_csv(filename, float_format='%.3f')
折れ線 グラフ 描画 し その 色 グレー 設定 する	plt.plot(データ列, データ列2, color='grey')
イテラブル 集合 変換 する	set(iterable)
ヒストグラム 描画 し 色 ミディアムシアグリーン 指定 する	plt.hist(データ列, color='mediumseagreen')
データ フレーム 中 カラム と列 重複 ある 確認 する	df.duplicated(subset=[column, column2])
データ 列 リスト 散布 図 カラー コード ポイント マーカー 描画 する	plt.plot(xdata, ydata, marker='.', c=rgb)
オプション 大 バツ マーカー 描画 する	marker = 'X'
ファイル パス 読み込み 用 オープン する	open(filepath, mode='r')
	''
日付 時刻 データ 何 曜日 知る	aDatetime.weekday()
リスト データ 列 散布 図 カラー コード 菱形 マーカー 描画 する	plt.plot(xdata, ydata, marker='D', c=rgb)
文字 列 ひ ら なか どう	('ぁ' <= ch <= 'ん')
ヒストグラム 色 コーラル 指定 する	plt.hist(データ列, color='coral')
数列 リスト 散布 図 赤い 星 マーカー 描画 する	plt.plot(xdata, ydata, marker='*', c='r')
ヒストグラム 描画 し その 色 ミディアムパープル 設定 する	plt.hist(データ列, color='mediumpurple')
両端 キュー 右 値 取り出す	deq.pop()
浮動 小数点 数 浮動 小数点 数 かける	x * y
データ フレーム 列 破壊 的 落とす	df.drop(column, axis=1, inplace=True)
データ 列 位 丸める	ds.round(-3)
折れ線 グラフ 色 ディムグレー セット する	plt.plot(データ列, データ列2, color='dimgray')
浮動 小数点 数 二乗 する	x ** 2
ボックス チャート 横 並べ 描画 する	plt.boxplot([データ列, データ列2])
データ フレーム カラム ユニーク な 要素 抽出 し リスト 化 する	df[col].unique().tolist()
リスト 番目 番目 部分	aList[n:n2]
線 グラフ 描画 し 色 ミスティローズ 設定 する	plt.plot(データ列, データ列2, color='mistyrose')
データ フレーム カラム 位 丸め 整数 型 する	df[col].round(-2).astype(int)
ヒストグラム 描画 し 色 ダーク オリーブ グリーン 変更 する	plt.hist(データ列, color='darkolivegreen')
ファイル ベース ファイル 名	os.path.splitext(os.path.basename(filepath))[0]
数列 データ 列 散布 図 明るい 色 重 見やすく 描画 する	plt.plot(xdata, ydata, c='bright', alpha=0.5)
マップ キー 値 参照 する	aDict[key]
線 グラフ 描画 し 色 ライト グレー 指定 する	plt.plot(データ列, データ列2, color='lightgray')
文字 列 全て 数字	s.isdigit()
イテラブル リスト 黒い 色 差別 ない グラフ 描画 する	plt.plot(xdata, ydata, linestyle='colorblind', color='k')
リスト イテラブル 散布 図 赤い ダイアモンドマーカー 描く	plt.plot(xdata, ydata, marker='D', c='r')
データ フレーム グループ 化 し それぞれ 列 個数 計算 する	df.groupby(column)[column2].count()
ファイル パス 書き込み 用 開く	open(filepath, mode='w')
データ フレーム カテゴリ データ ダミー 変数 変換 する	pd.get_dummies(df)
オプション 黄 緑色 用いる	color = 'chartreuse'
直後 値 データ フレーム カラム 埋める	df[col].fillna(method='bfill')
配列 リスト カラー コード 明るい グラフ 描画 する	plt.plot(xdata, ydata, linestyle='bright', color=rgb)
オプション グラフ 色 ダーク グリーン 設定 する	color = 'darkgreen'
データ フレーム リスト 列 欠損 値 モード 設定 する	df[aList].fillna(df[aList].mode().iloc[0])
実数 正	x > 0
データ フレーム ファイル 読み込む	pd.read_json(filename, orient='records', lines=True)
ヒストグラム 描画 し その 色 サーモン 設定 する	plt.hist(データ列, color='salmon')
文字 列 式 評価 する	eval(s)
実数 逆 双曲線 余弦	math.acosh(x)
オプション フォレストグリーン 使用 する	color = 'forestgreen'
データ フレーム 各 列 カラム 組み合わせ 毎 集約 し 合計 求める	df.groupby([column, column2], as_index=False).sum()
文字 列 文字 列 グラフ 凡例 加える	plt.legend([s, s2])
オプション イエロー グリーン 使う	color = 'yellowgreen'
折れ線 グラフ 描画 し 色 ローン グリーン 設定 する	plt.plot(データ列, データ列2, color='lawngreen')
ライト グレー 色 線 グラフ 描画 する	plt.plot(データ列, データ列2, color='lightgray')
既存 ベクトル ベース し 全 要素 初期 値 行列	np.full_like(aArray, 初期値)
リスト リスト 散布 図 プロット し ポイント マーカー 色 カラー コード 設定 する	plt.plot(xdata, ydata, marker='.', c=rgb)
データ フレーム カラム 最 頻 値 補う	df[col].fillna(df[col].mode().iloc[0])
データ フレーム リスト カラム 母 標準 偏差	df[aList].std(ddof=0)
ヒストグラム 描画 し 色 ライト シアン 変更 する	plt.hist(データ列, color='lightcyan')
リスト リスト 散布 図 左 三 角 マーカー 描画 する	plt.plot(xdata, ydata, marker='<')
データ フレーム 二つ 列 並べ 直す	df.sort_values(by=['A', 'B'])
モジュール 自分 自身	sys.modules[__name__]
文字 列 黒色 プリント できる 文字 列 変換 する	f'\033[30m{value}\033[0m'
行列 累積 積	np.cumprod(aArray)
濃い 色 マーカー 散布 図 描く	plt.plot(xdata, ydata, c='deep')
リスト ナンバリング する	enumerate(aList, start=n)
データ フレーム カラム 中 いくつ 日 付 データ 存在 する 数える	df[col].isin([value]).sum()
リスト 色 差別 ない 色 ヒストグラム プロット する	plt.hist(xdata, color='colorblind')
自然 数 順列 総数	math.perm(n)
リスト リスト 暗い グラフ 描画 し その 線 幅 設定 する	plt.plot(xdata, ydata, linestyle='dark', color='r')
データ フレーム 見る	df.head()
現在 ワーキング ディレクトリ 設定 する	os.chdir(os.dirname(filepath))
散布 図 上 三 角 マーカー 用いる	plt.plot(xdata, ydata, marker='^')
散布 図 カラー コード クロス マーカー 用いる	plt.plot(xdata, ydata, marker='x', c=rgb)
線 グラフ 色 ダーク シアン 設定 する	plt.plot(データ列, データ列2, color='darkcyan')
データ フレーム 列 正規 分布 左右 対称 性	df[col].kurt()
データ フレーム リスト カラム 中 含ま れる 合計 カウント する	df[aList].isin([value]).sum()
バイナリ 対数	math.log2(x)
折れ線 グラフ 描画 し その 色 ゴールド 設定 する	plt.plot(データ列, データ列2, color='gold')
タプル 平均 求める	sum(aTuple)/len(aTuple)
折れ線 グラフ 色 青 設定 する	plt.plot(データ列, データ列2, color='blue')
リスト リスト 散布 図 黒い ダイアモンドマーカー 描画 する	plt.plot(xdata, ydata, marker='D', c='k')
データ フレーム 中 文字 列 文字 列 ある 調べる	df.isin([value, value2])
列 行列 作成 する	np.array(iterable)
折れ線 グラフ 色 黄 緑 指定 する	plt.plot(データ列, データ列2, color='chartreuse')
オプション 色 サドル ブラウン 設定 する	color = 'saddlebrown'
綺麗 な グラフ プロット する 準備 する	import seaborn as sns
ファイル 名 テキストファイル 判定 する	filename.endswith('.txt')
行列 行 方向 連結 する	np.concatenate([aArray, aArray2], axis=1)
句読点 文字 使う	string.punctuation
タプル 番目 番目 部分 抽出 する	aTuple[n:n2]
範囲 ヒストグラム する	plt.hist(データ列, range=(start, end))
シーケンス 最大 長 両端 キュー 作る	collections.deque(iterable, maxlen=n)
リスト リスト 暗い 描画 し その 色 黒色 設定 する	plt.plot(xdata, ydata, linestyle='dark', color='k')
まとめ データ フレーム カラム 名前 文字 列 文字 列 置換 する	df.columns = [str(x).replace(s, s2) for x in df.columns]
列 データ フレーム グループ 化 し それぞれ グループ 平均 値 計算 する	df.groupby(column).mean()
データ フレーム 列 以上 データ 選ぶ	df[df[column] >= x]
折れ線 グラフ 色 小麦色 設定 する	plt.plot(データ列, データ列2, color='wheat')
ヒストグラム 描画 し その 色 オレンジ レッド セット する	plt.hist(データ列, color='orangered')
リスト リスト 暗い グラフ 描画 し 色 黒 する	plt.plot(xdata, ydata, linestyle='dark', color='k')
サイコロ	random.randint(1, 6)
ヒストグラム 色 ミディアムブルー 指定 する	plt.hist(データ列, color='mediumblue')
上位 集合 もしくは 等しい どう 確認 する	aSet > aSet2
現在 何 分 知る	datetime.date.today().minute
カウンタ 集合 する	set(aCounter)
ヒストグラム 色 ライトグリーン 指定 する	plt.hist(データ列, color='lightseagreen')
データ フレーム 複数 列 降順 ソート する	df.sort_values(by=column, ascending=False)
イテラブル 集合	set(iterable)
ヒストグラム 描画 し その 色 ブラック セット する	plt.hist(データ列, color='black')
文字 列 文字 列 辞書 順 前	s < s2
データ フレーム 十 位 丸める	df.round(-1)
配列 元 全 要素 初期 値 配列	np.full_like(aArray, 初期値)
ヒストグラム 色 アイボリー 設定 する	plt.hist(データ列, color='ivory')
色 濃く する	sns.set(pallete='deep')
列 データ フレーム 集約 し それぞれ グループ ごと 最大 値 求める	df.groupby(column).max()
折れ線 グラフ 色 カーキ 設定 する	plt.plot(データ列, データ列2, color='khaki')
データ フレーム 列 と列 キー 結合 する	pd.merge(df, df2, left_on='A', right_on='B')
散布 図 黒い マーカー 使う	plt.plot(xdata, ydata, marker='^', c='k')
